--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
-5.63
45.04,6.86,-7.00
45.04,6.84,-7.00
45.05,6.83,-7.00
45.05,6.81,-7.00
45.05,6.80,-7.00
45.05,6.79,-7.00
45.06,6.77,-7.00
45.06,6.75,-7.00
45.06,6.74,-7.00
45.06,6.73,-7.00
45.06,6.72,-7.00
45.07,6.71,-7.00
45.07,6.72,-6.72
45.07,6.73,-6.72
45.07,6.74,-6.72
45.08,6.76,-6.72
45.08,6.77,-6.72
45.08,6.80,-6.72
45.08,6.82,-6.72
45.08,6.85,-6.72
45.09,6.87,-6.72
45.09,6.89,-6.72
45.09,6.91,-6.72
45.09,6.92,-6.72
45.09,6.94,-6.72
45.10,6.95,-6.72
45.10,6.96,-6.72
45.10,6.97,-6.72
45.10,6.99,-6.72
45.10,7.01,-6.72
45.11,7.04,-6.72
45.11,7.08,-6.72
45.11,7.12,-6.72
45.11,7.16,-6.72
45.11,7.21,-6.72
45.12,7.25,-6.72
45.12,7.28,-6.72
45.12,7.31,-6.72
45.12,7.34,-6.72
45.13,7.37,-6.72
45.13,7.40,-6.72
45.13,7.43,-6.72
45.13,7.45,-6.72
45.13,7.46,-6.72
45.14,7.47,-6.72
45.14,7.48,-6.72
45.14,7.50,-6.72
45.14,7.51,-6.72
45.14,7.53,-6.72
45.15,7.55,-6.72
45.15,7.57,-6.72
45.15,7.59,-6.72
45.15,7.60,-6.72
45.15,7.62,-6.72
45.16,7.64,-6.72
45.16,7.64,-6.72
45.16,7.65,-6.72
45.16,7.65,-6.72
45.16,7.65,-6.72
45.17,7.65,-6.72
45.17,7.64,-6.72
45.17,7.61,-7.61
45.17,7.59,-7.61
45.18,7.58,-7.61
45.18,7.56,-7.61
45.18,7.54,-7.61
45.18,7.53,-7.61
45.18,7.51,-7.61
45.19,7.49,-7.61
45.19,7.47,-7.61
45.19,7.46,-7.61
45.19,7.44,-7.61
45.20,7.43,-7.61
45.20,7.42,-7.61
45.20,7.40,-7.61
45.20,7.39,-7.61
45.20,7.37,-7.61
45.21,7.36,-7.61
45.21,7.35,-7.61
45.21,7.33,-7.61
45.21,7.33,-7.61
45.21,7.32,-7.61
45.22,7.31,-7.61
45.22,7.31,-7.61
45.22,7.32,-7.61
45.22,7.33,-7.61
45.22,7.34,-7.61
45.23,7.35,-7.61
45.23,7.37,-7.61
45.23,7.39,-7.61
45.23,7.40,-7.61
45.23,7.41,-7.61
45.24,7.43,-7.61
45.24,7.44,-7.61
45.24,7.44,-7.61
45.24,7.44,-7.61
45.24,7.44,-7.61
45.25,7.45,-7.61
45.25,7.45,-7.61
45.25,7.46,-7.61
45.25,7.46,-7.61
45.25,7.46,-7.61
45.26,7.45,-7.61
45.26,7.45,-7.61
45.26,7.44,-7.61
45.26,7.43,-7.61
45.27,7.43,-7.61
45.27,7.42,-7.61
45.27,7.42,-7.61
45.27,7.40,-7.61
45.28,7.37,-7.37
45.28,7.35,-7.37
45.28,7.34,-7.37
45.28,7.32,-7.37
45.28,7.30,-7.37
45.28,7.28,-7.37
45.29,7.26,-7.37
45.29,7.24,-7.37
45.29,7.22,-7.37
45.29,7.19,-7.37
45.30,7.16,-7.37
45.30,7.13,-7.37
45.30,7.11,-7.37
45.30,7.08,-7.37
45.30,7.05,-7.37
45.31,7.03,-7.37
45.31,7.00,-7.37
45.31,6.98,-7.37
45.31,6.97,-7.37
45.31,6.96,-7.37
45.32,6.95,-7.37
45.32,6.94,-7.37
45.32,6.93,-7.37
45.32,6.93,-7.37
45.32,6.92,-7.37
45.33,6.92,-7.37
45.33,6.92,-7.37
45.33,6.92,-7.37
45.33,6.92,-7.37
45.34,6.93,-7.37
45.34,6.93,-7.37
45.34,6.94,-7.37
45.34,6.94,-7.37
45.34,6.94,-7.37
45.35,6.94,-7.37
45.35,6.95,-7.37
45.35,6.95,-7.37
45.35,6.96,-7.37
45.35,6.97,-7.37
45.35,6.97,-7.37
45.36,6.97,-7.37
45.36,6.98,-7.37
45.36,6.98,-7.37
45.36,6.97,-7.37
45.37,6.97,-7.37
45.37,6.97,-7.37
45.37,6.98,-7.37
45.37,7.00,-7.37
45.37,7.01,-7.37
45.38,7.01,-7.01
45.38,7.01,-7.01
45.38,7.01,-7.01
45.38,7.01,-7.01
45.39,7.01,-7.01
45.39,7.01,-7.01
45.39,7.00,-7.01
45.39,6.99,-7.01
45.39,6.97,-7.01
45.40,6.95,-7.01
45.40,6.93,-7.01
45.40,6.91,-7.01
45.40,6.89,-7.01
45.40,6.87,-7.01
45.41,6.86,-7.01
45.41,6.85,-7.01
45.41,6.84,-7.01
45.41,6.83,-7.01
45.41,6.83,-7.01
45.42,6.83,-7.01
45.42,6.83,-7.01
45.42,6.83,-7.01
45.42,6.83,-7.01
45.42,6.83,-7.01
45.43,6.83,-7.01
45.43,6.82,-7.01
45.43,6.82,-7.01
45.43,6.81,-7.01
45.44,6.82,-7.01
45.44,6.82,-7.01
45.44,6.82,-7.01
45.44,6.82,-7.01
45.44,6.82,-7.01
45.45,6.82,-7.01
45.45,6.82,-7.01
45.45,6.81,-7.01
45.45,6.81,-7.01
45.45,6.81,-7.01
45.46,6.81,-7.01
45.46,6.82,-7.01
45.46,6.82,-7.01
45.46,6.82,-7.01
45.46,6.83,-7.01
45.47,6.83,-7.01
45.47,6.84,-7.01
45.47,6.85,-7.01
45.47,6.86,-7.01
45.47,6.87,-7.01
45.48,6.90,-7.01
45.48,6.93,-6.93
45.48,6.95,-6.93
45.48,6.97,-6.93
45.49,6.99,-6.93
45.49,7.00,-6.93
45.49,7.01,-6.93
45.49,7.01,-6.93
45.49,7.01,-6.93
45.50,7.01,-6.93
45.50,7.00,-6.93
45.50,7.00,-6.93
45.50,7.00,-6.93
45.51,7.00,-6.93
45.51,7.01,-6.93
45.51,7.01,-6.93
45.51,7.02,-6.93
45.51,7.04,-6.93
45.52,7.06,-6.93
45.52,7.07,-6.93
45.52,7.09,-6.93
45.52,7.11,-6.93
45.52,7.13,-6.93
45.53,7.14,-6.93
45.53,7.15,-6.93
45.53,7.17,-6.93
45.53,7.19,-6.93
45.53,7.21,-6.93
45.53,7.24,-6.93
45.54,7.27,-6.93
45.54,7.30,-6.93
45.54,7.32,-6.93
45.54,7.34,-6.93
45.55,7.36,-6.93
45.55,7.38,-6.93
45.55,7.40,-6.93
45.55,7.42,-6.93
45.55,7.43,-6.93
45.56,7.43,-6.93
45.56,7.44,-6.93
45.56,7.44,-6.93
45.56,7.45,-6.93
45.56,7.46,-6.93
45.57,7.47,-6.93
45.57,7.47,-6.93
45.57,7.48,-6.93
45.57,7.48,-6.93
45.58,7.48,-6.93
45.58,7.48,-6.93
45.58,7.46,-6.93
45.58,7.45,-7.45
45.58,7.44,-7.45
45.59,7.42,-7.45
45.59,7.40,-7.45
45.59,7.38,-7.45
45.59,7.37,-7.45
45.60,7.34,-7.45
45.60,7.32,-7.45
45.60,7.29,-7.45
45.60,7.26,-7.45
45.60,7.23,-7.45
45.60,7.20,-7.45
45.61,7.18,-7.45
45.61,7.15,-7.45
45.61,7.13,-7.45
45.61,7.10,-7.45
45.62,7.07,-7.45
45.62,7.05,-7.45
45.62,7.03,-7.45
45.62,7.02,-7.45
45.62,7.00,-7.45
45.63,6.98,-7.45
45.63,6.96,-7.45
45.63,6.94,-7.45
45.63,6.92,-7.45
45.63,6.90,-7.45
45.64,6.89,-7.45
45.64,6.89,-7.45
45.64,6.89,-7.45
45.64,6.89,-7.45
45.64,6.89,-7.45
45.65,6.89,-7.45
45.65,6.89,-7.45
45.65,6.90,-7.45
45.65,6.90,-7.45
45.65,6.91,-7.45
45.66,6.92,-7.45
45.66,6.93,-7.45
45.66,6.93,-7.45
45.66,6.94,-7.45
45.67,6.94,-7.45
45.67,6.95,-7.45
45.67,6.96,-7.45
45.67,6.97,-7.45
45.67,6.98,-7.45
45.67,6.99,-7.45
45.68,6.99,-7.45
45.68,7.00,-7.45
45.68,7.01,-7.45
45.69,7.01,-7.01
45.69,7.01,-7.01
45.69,7.00,-7.01
45.69,7.00,-7.01
45.69,7.00,-7.01
45.70,7.00,-7.01
45.70,7.00,-7.01
45.70,7.01,-7.01
45.70,7.01,-7.01
45.70,7.01,-7.01
45.71,7.02,-7.01
45.71,7.03,-7.01
45.71,7.05,-7.01
45.71,7.06,-7.01
45.71,7.08,-7.01
45.72,7.10,-7.01
45.72,7.12,-7.01
45.72,7.15,-7.01
45.72,7.17,-7.01
45.72,7.19,-7.01
45.73,7.20,-7.01
45.73,7.22,-7.01
45.73,7.23,-7.01
45.73,7.24,-7.01
45.73,7.25,-7.01
45.74,7.27,-7.01
45.74,7.29,-7.01
45.74,7.31,-7.01
45.74,7.33,-7.01
45.75,7.35,-7.01
45.75,7.36,-7.01
45.75,7.37,-7.01
45.75,7.38,-7.01
45.75,7.38,-7.01
45.76,7.37,-7.01
45.76,7.37,-7.01
45.76,7.37,-7.01
45.76,7.37,-7.01
45.76,7.37,-7.01
45.77,7.37,-7.01
45.77,7.36,-7.01
45.77,7.35,-7.01
45.77,7.35,-7.01
45.77,7.35,-7.01
45.78,7.35,-7.01
45.78,7.34,-7.01
45.78,7.33,-7.01
45.78,7.33,-7.01
45.78,7.32,-7.01
45.79,7.31,-7.31
45.79,7.30,-7.31
45.79,7.30,-7.31
45.79,7.30,-7.31
45.80,7.30,-7.31
45.80,7.30,-7.31
45.80,7.29,-7.31
45.80,7.28,-7.31
45.80,7.28,-7.31
45.81,7.28,-7.31
45.81,7.29,-7.31
45.81,7.30,-7.31
45.81,7.30,-7.31
45.81,7.31,-7.31
45.82,7.31,-7.31
45.82,7.32,-7.31
45.82,7.33,-7.31
45.82,7.34,-7.31
45.82,7.34,-7.31
45.83,7.34,-7.31
45.83,7.34,-7.31
45.83,7.34,-7.31
45.83,7.34,-7.31
45.84,7.33,-7.31
45.84,7.33,-7.31
45.84,7.32,-7.31
45.84,7.31,-7.31
45.84,7.30,-7.31
45.85,7.28,-7.31
45.85,7.26,-7.31
45.85,7.25,-7.31
45.85,7.23,-7.31
45.85,7.21,-7.31
45.85,7.20,-7.31
45.86,7.18,-7.31
45.86,7.17,-7.31
45.86,7.16,-7.31
45.86,7.14,-7.31
45.87,7.12,-7.31
45.87,7.11,-7.31
45.87,7.09,-7.31
45.87,7.06,-7.31
45.87,7.04,-7.31
45.88,7.01,-7.31
45.88,6.99,-7.31
45.88,6.97,-7.31
45.88,6.93,-7.31
45.88,6.90,-7.31
45.89,6.87,-7.31
45.89,6.83,-6.83
45.89,6.80,-6.83
45.89,6.77,-6.83
45.90,6.75,-6.83
45.90,6.73,-6.83
45.90,6.71,-6.83
45.90,6.69,-6.83
45.90,6.69,-6.83
45.91,6.68,-6.83
45.91,6.68,-6.83
45.91,6.68,-6.83
45.91,6.68,-6.83
45.92,6.69,-6.83
45.92,6.70,-6.83
45.92,6.71,-6.83
45.92,6.72,-6.83
45.92,6.75,-6.83
45.92,6.78,-6.83
45.93,6.81,-6.83
45.93,6.84,-6.83
45.93,6.86,-6.83
45.93,6.87,-6.83
45.94,6.89,-6.83
45.94,6.91,-6.83
45.94,6.93,-6.83
45.94,6.96,-6.83
45.94,6.98,-6.83
45.95,7.01,-6.83
45.95,7.04,-6.83
45.95,7.07,-6.83
45.95,7.10,-6.83
45.95,7.14,-6.83
45.96,7.18,-6.83
45.96,7.21,-6.83
45.96,7.24,-6.83
45.96,7.27,-6.83
45.96,7.30,-6.83
45.97,7.32,-6.83
45.97,7.35,-6.83
45.97,7.37,-6.83
45.97,7.39,-6.83
45.97,7.42,-6.83
45.98,7.45,-6.83
45.98,7.48,-6.83
45.98,7.50,-6.83
45.98,7.53,-6.83
45.99,7.54,-6.83
45.99,7.56,-6.83
45.99,7.58,-6.83
45.99,7.59,-7.59
45.99,7.59,-7.59
46.00,7.59,-7.59
46.00,7.60,-7.59
46.00,7.59,-7.59
46.00,7.59,-7.59
46.01,7.58,-7.59
46.01,7.56,-7.59
46.01,7.54,-7.59
46.01,7.52,-7.59
46.01,7.50,-7.59
46.02,7.48,-7.59
46.02,7.46,-7.59
46.02,7.45,-7.59
46.02,7.44,-7.59
46.02,7.42,-7.59
46.03,7.40,-7.59
46.03,7.39,-7.59
46.03,7.36,-7.59
46.03,7.34,-7.59
46.03,7.33,-7.59
46.04,7.31,-7.59
46.04,7.30,-7.59
46.04,7.28,-7.59
46.04,7.27,-7.59
46.04,7.25,-7.59
46.05,7.24,-7.59
46.05,7.22,-7.59
46.05,7.21,-7.59
46.05,7.19,-7.59
46.05,7.18,-7.59
46.06,7.17,-7.59
46.06,7.17,-7.59
46.06,7.16,-7.59
46.06,7.16,-7.59
46.06,7.15,-7.59
46.07,7.16,-7.59
46.07,7.15,-7.59
46.07,7.14,-7.59
46.07,7.15,-7.59
46.08,7.16,-7.59
46.08,7.16,-7.59
46.08,7.16,-7.59
46.08,7.17,-7.59
46.08,7.16,-7.59
46.09,7.16,-7.59
46.09,7.17,-7.59
46.09,7.17,-7.59
46.09,7.17,-7.59
46.10,7.17,-7.17
46.10,7.18,-7.17
46.10,7.18,-7.17
46.10,7.19,-7.17
46.10,7.20,-7.17
46.10,7.21,-7.17
46.11,7.22,-7.17
46.11,7.22,-7.17
46.11,7.23,-7.17
46.11,7.24,-7.17
46.12,7.24,-7.17
46.12,7.25,-7.17
46.12,7.25,-7.17
46.12,7.25,-7.17
46.12,7.25,-7.17
46.13,7.25,-7.17
46.13,7.24,-7.17
46.13,7.23,-7.17
46.13,7.22,-7.17
46.13,7.21,-7.17
46.14,7.19,-7.17
